# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       6.399026144482e+13       2.648175418915e-25       1.039188646246e-08       6.158133920499e+21       1.425610462601e+04       2.227855349256e-10       9.122518622034e+17       5.999349015159e-09       2.241595386458e+43       6.423240315422e+32       3.509575477353e+33       3.454741400534e-08       1.550665951407e+43       3.792261338280e+43       3.792261338280e+43       1.264087112622e+43      -4.866001513942e+51       2.477827361181e-06       2.239946274318e+00 
       6.354544334143e+13       2.685379635374e-25       1.046464603860e-08       6.072816915654e+21       1.425610462601e+04       2.243450336701e-10       9.059104887819e+17       6.041344458264e-09       2.179913906317e+43       6.290218898824e+32       3.436894294846e+33       3.454741400534e-08       1.507996622381e+43       3.687910529105e+43       3.687910529105e+43       1.229303509566e+43      -4.699210363363e+51       2.516543413699e-06       2.205485562406e+00 
       6.310371732019e+13       2.723106533871e-25       1.053740561474e-08       5.988681923315e+21       1.425610462601e+04       2.259154489058e-10       8.996131964070e+17       6.083633869471e-09       2.119929701703e+43       6.159952275196e+32       3.365718295607e+33       3.454741400534e-08       1.466501415763e+43       3.586431117864e+43       3.586431117864e+43       1.195477039155e+43      -4.538136286204e+51       2.555259466218e-06       2.172069114491e+00 
       6.266506188698e+13       2.761363457565e-25       1.061016519088e-08       5.905712567457e+21       1.425610462601e+04       2.274968570481e-10       8.933596786564e+17       6.126219306556e-09       2.061596069065e+43       6.032383394446e+32       3.296016308204e+33       3.454741400534e-08       1.426148023487e+43       3.487744092942e+43       3.487744092942e+43       1.162581364184e+43      -4.382583319258e+51       2.593975518736e-06       2.139650172484e+00 
       6.222945569710e+13       2.800157852780e-25       1.068474375643e-08       5.823892698932e+21       1.425610462601e+04       2.290893350474e-10       8.871496312378e+17       6.169102841701e-09       2.004867589982e+43       5.907456387953e+32       3.227757806744e+33       3.454741400534e-08       1.386905026503e+43       3.391772616868e+43       3.391772616868e+43       1.130590872162e+43      -4.232362216319e+51       2.632691571254e-06       2.108184728771e+00 
       6.179687755422e+13       2.839497270453e-25       1.075932232197e-08       5.743206392329e+21       1.425610462601e+04       2.306929603928e-10       8.809827519740e+17       6.212286561592e-09       1.949700095802e+43       5.785116544100e+32       3.160912897507e+33       3.454741400534e-08       1.348741870313e+43       3.298441966489e+43       3.298441966489e+43       1.099480655372e+43      -4.087290217944e+51       2.671407623773e-06       2.077631326905e+00 
       6.136730640936e+13       2.879389367605e-25       1.083571987692e-08       5.663637942872e+21       1.425610462601e+04       2.323078111155e-10       8.748587407884e+17       6.255772567522e-09       1.896050633251e+43       5.665310284316e+32       3.095452305855e+33       3.454741400534e-08       1.311628841176e+43       3.207679474793e+43       3.207679474793e+43       1.069226491476e+43      -3.947190829104e+51       2.710123676291e-06       2.047950879378e+00 
       6.094072135984e+13       2.919841908830e-25       1.091029844247e-08       5.585171863365e+21       1.425610462601e+04       2.339339657933e-10       8.687772996906e+17       6.299562975493e-09       1.843877430992e+43       5.547985139610e+32       3.031347363409e+33       3.454741400534e-08       1.275537042983e+43       3.119414474333e+43       3.119414474333e+43       1.039804824658e+43      -3.811893604462e+51       2.748839728810e-06       2.019106500796e+00 
       6.051710164830e+13       2.960862767807e-25       1.098669599742e-08       5.507792881180e+21       1.425610462601e+04       2.355715035539e-10       8.627381327613e+17       6.343659916321e-09       1.793139867099e+43       5.433089727590e+32       2.968569995494e+33       3.454741400534e-08       1.240438374748e+43       3.033578242198e+43       3.033578242198e+43       1.011192747282e+43      -3.681233941010e+51       2.787555781328e-06       1.991063354952e+00 
       6.009642666167e+13       3.002459928831e-25       1.106491254177e-08       5.431485935277e+21       1.425610462601e+04       2.372205040787e-10       8.567409461383e+17       6.388065535734e-09       1.743798437432e+43       5.320573729966e+32       2.907092708848e+33       3.454741400534e-08       1.206305508736e+43       2.950103946512e+43       2.950103946512e+43       9.833679820559e+42      -3.555052877808e+51       2.826271833847e-06       1.963788514473e+00 
       5.967867593016e+13       3.044641488370e-25       1.114131009672e-08       5.356236173281e+21       1.425610462601e+04       2.388810476073e-10       8.507854480023e+17       6.432781994483e-09       1.695814724876e+43       5.210387870505e+32       2.846888579573e+33       3.454741400534e-08       1.173111869183e+43       2.868926594397e+43       2.868926594397e+43       9.563088646866e+42      -3.433196902598e+51       2.864987886365e-06       1.937250831846e+00 
       5.926382912627e+13       3.087415656640e-25       1.121952664107e-08       5.282028948585e+21       1.425610462601e+04       2.405532149405e-10       8.448713485623e+17       6.477811468443e-09       1.649151369434e+43       5.102483893458e+32       2.787931241351e+33       3.454741400534e-08       1.140831611605e+43       2.789982981369e+43       2.789982981369e+43       9.299943270130e+42      -3.315517765034e+51       2.903703938884e-06       1.911420820755e+00 
       5.885186606383e+13       3.130790759199e-25       1.129774318542e-08       5.208849817501e+21       1.425610462601e+04       2.422370874451e-10       8.389983600420e+17       6.523156148721e-09       1.603772039133e+43       4.996814542422e+32       2.730194873896e+33       3.454741400534e-08       1.109439602672e+43       2.713211642128e+43       2.713211642128e+43       9.044038806016e+42      -3.201872296324e+51       2.942419991402e-06       1.886270546798e+00 
       5.844276669695e+13       3.174775238575e-25       1.137777871918e-08       5.136684536450e+21       1.425610462601e+04       2.439327470572e-10       8.331661966654e+17       6.568818241761e-09       1.559641401740e+43       4.893333539646e+32       2.673654191642e+33       3.454741400534e-08       1.078911400645e+43       2.638552802701e+43       2.638552802701e+43       8.795176007949e+42      -3.092122235051e+51       2.981136043921e-06       1.861773526710e+00 
       5.803651111911e+13       3.219377655901e-25       1.145781425294e-08       5.065519059190e+21       1.425610462601e+04       2.456402762866e-10       8.273745746428e+17       6.614799969452e-09       1.516725097250e+43       4.791995565762e+32       2.618284432673e+33       3.454741400534e-08       1.049223236342e+43       2.565948333902e+43       2.565948333902e+43       8.553161111973e+42      -2.986134058962e+51       3.019852096439e-06       1.837904635343e+00 
       5.763307956218e+13       3.264606692588e-25       1.153784978669e-08       4.995339534078e+21       1.425610462601e+04       2.473597582206e-10       8.216232121577e+17       6.661103569237e-09       1.474989711135e+43       4.692756239941e+32       2.564061347876e+33       3.454741400534e-08       1.020351994633e+43       2.495341706072e+43       2.495341706072e+43       8.317805685896e+42      -2.883778822522e+51       3.058568148958e-06       1.814640019706e+00 
       5.723245239541e+13       3.310471152011e-25       1.161788532045e-08       4.926132301378e+21       1.425610462601e+04       2.490912765282e-10       8.159118293523e+17       6.707731294220e-09       1.434402748330e+43       4.595572100452e+32       2.510961190325e+33       3.454741400534e-08       9.922751964412e+42       2.426677945068e+43       2.426677945068e+43       8.088926482569e+42      -2.784932000045e+51       3.097284201476e-06       1.791957019460e+00 
       5.683461012454e+13       3.356979961225e-25       1.169973984361e-08       4.857883890601e+21       1.425610462601e+04       2.508349154639e-10       8.102401483141e+17       6.754685413278e-09       1.394932607924e+43       4.500400585630e+32       2.458960704875e+33       3.454741400534e-08       9.649709812409e+42       2.359903589456e+43       2.359903589456e+43       7.866345297217e+42      -2.689473334190e+51       3.136000253995e-06       1.769834093294e+00 
       5.643953339080e+13       3.404142172699e-25       1.178159436677e-08       4.790581017883e+21       1.425610462601e+04       2.525907598721e-10       8.046078930626e+17       6.801968211170e-09       1.356548558566e+43       4.407200015238e+32       2.408037117984e+33       3.454741400534e-08       9.384180900386e+42       2.294966648890e+43       2.294966648890e+43       7.649888828683e+42      -2.597286689658e+51       3.174716306513e-06       1.748250750694e+00 
       5.604720297001e+13       3.451966966083e-25       1.186344888993e-08       4.724210583399e+21       1.425610462601e+04       2.543588951912e-10       7.990147895359e+17       6.849581988647e-09       1.319220714531e+43       4.315929572211e+32       2.358168127736e+33       3.454741400534e-08       9.125958488195e+42       2.231816563630e+43       2.231816563630e+43       7.439388544502e+42      -2.508259911900e+51       3.213432359032e-06       1.727187488637e+00 
       5.565759977161e+13       3.500463649988e-25       1.194712240249e-08       4.658759668814e+21       1.425610462601e+04       2.561394074576e-10       7.934605655768e+17       6.897529062566e-09       1.282920012452e+43       4.226549284779e+32       2.309331894071e+33       3.454741400534e-08       8.874841524509e+42       2.170404165176e+43       2.170404165176e+43       7.234680549677e+42      -2.422284690672e+51       3.252148411551e-06       1.706625732821e+00 
       5.527070483775e+13       3.549641663806e-25       1.203079591505e-08       4.594215534768e+21       1.425610462601e+04       2.579323833098e-10       7.879449509204e+17       6.945811766002e-09       1.247618188694e+43       4.139020008965e+32       2.261507029227e+33       3.454741400534e-08       8.630634490288e+42       2.110681637990e+43       2.110681637990e+43       7.035605459075e+42      -2.339256428263e+51       3.290864464069e-06       1.686547783023e+00 
       5.488649934235e+13       3.599510579540e-25       1.211446942762e-08       4.530565618397e+21       1.425610462601e+04       2.597379099929e-10       7.824676771801e+17       6.994432448363e-09       1.213287757344e+43       4.053303411441e+32       2.214672588368e+33       3.454741400534e-08       8.393147246544e+42       2.052602482260e+43       2.052602482260e+43       6.842008273327e+42      -2.259074112238e+51       3.329580516588e-06       1.666936762291e+00 
       5.450496459022e+13       3.650080103671e-25       1.219996192958e-08       4.467797530887e+21       1.425610462601e+04       2.615560753629e-10       7.770284778352e+17       7.043393475500e-09       1.179901988814e+43       3.969361952735e+32       2.168808060413e+33       3.454741400534e-08       8.162194886302e+42       1.996121477700e+43       1.996121477700e+43       6.653738258146e+42      -2.181640192552e+51       3.368296569107e-06       1.647776569622e+00 
       5.412608201611e+13       3.701360079047e-25       1.228545443155e-08       4.405899055065e+21       1.425610462601e+04       2.633869678904e-10       7.716270882177e+17       7.092697229827e-09       1.147434889028e+43       3.887158870799e+32       2.123893359054e+33       3.454741400534e-08       7.937597590631e+42       1.941194648342e+43       1.941194648342e+43       6.470648826969e+42      -2.106860462866e+51       3.407012621625e-06       1.629051835876e+00 
       5.374983318382e+13       3.753360486796e-25       1.237094693352e-08       4.344858143016e+21       1.425610462601e+04       2.652306766657e-10       7.662632454992e+17       7.142346110434e-09       1.115861179183e+43       3.806658164902e+32       2.079908813956e+33       3.454741400534e-08       7.719180488636e+42       1.887779228293e+43       1.887779228293e+43       6.292597426823e+42      -2.034643945937e+51       3.445728674144e-06       1.610747882665e+00 
       5.337619978532e+13       3.806091448274e-25       1.245825842489e-08       4.284662913742e+21       1.425610462601e+04       2.670872914023e-10       7.609366886785e+17       7.192342533205e-09       1.085156276068e+43       3.727824579867e+32       2.036835162148e+33       3.454741400534e-08       7.506773521307e+42       1.835833628440e+43       1.835833628440e+43       6.119445427330e+42      -1.964902782934e+51       3.484444726662e-06       1.592850683969e+00 
       5.300516363984e+13       3.859563227030e-25       1.254556991626e-08       4.225301650852e+21       1.425610462601e+04       2.689569024421e-10       7.556471585685e+17       7.242688930936e-09       1.055296272922e+43       3.650623590632e+32       1.994653539580e+33       3.454741400534e-08       7.300211309109e+42       1.785317404069e+43       1.785317404069e+43       5.951058012776e+42      -1.897552126548e+51       3.523160779181e-06       1.575346830300e+00 
       5.263670669299e+13       3.913786230806e-25       1.263288140763e-08       4.166762800272e+21       1.425610462601e+04       2.708396007592e-10       7.503943977840e+17       7.293387753451e-09       1.026257920820e+43       3.575021387126e+32       1.953345472868e+33       3.454741400534e-08       7.099333023220e+42       1.736191223373e+43       1.736191223373e+43       5.787304077141e+42      -1.832510037768e+51       3.561876831700e-06       1.558223495188e+00 
       5.227081101588e+13       3.968771013561e-25       1.272019289900e-08       4.109034968009e+21       1.425610462601e+04       2.727354779645e-10       7.451781507289e+17       7.344441467724e-09       9.980186105749e+42       3.500984859466e+32       1.912892871199e+33       3.454741400534e-08       6.903982260307e+42       1.688416836832e+43       1.688416836832e+43       5.628056122019e+42      -1.769697386196e+51       3.600592884219e-06       1.541468403843e+00 
       5.190745880425e+13       4.024528277530e-25       1.280932337977e-08       4.052106917921e+21       1.425610462601e+04       2.746446263103e-10       7.399981635838e+17       7.395852557996e-09       9.705563551293e+42       3.428481583451e+32       1.873278018409e+33       3.454741400534e-08       6.714006920753e+42       1.641957047426e+43       1.641957047426e+43       5.473190157349e+42      -1.709037753770e+51       3.639308936737e-06       1.525069803802e+00 
